pair_idx,method,sufficiency,fidelity_plus,fidelity_minus,sparsity,conn_strict,conn_lenient
95,gnnexplainer,0.09999999403953552,1.19209286886246e-09,0.3150371015071869,1.0,0.0,0.0
96,gnnexplainer,0.29999998211860657,3.576278473360617e-08,0.3285108208656311,0.99994370003378,0.0,0.0
97,gnnexplainer,0.5799999833106995,-3.993510944155787e-08,0.16774173080921173,0.9999185977098822,0.0,0.0
98,gnnexplainer,0.9199999570846558,1.9967554720778935e-08,0.06023518741130829,1.0,0.0,0.0
99,gnnexplainer,0.9199999570846558,-7.390976008991856e-08,0.26262611150741577,0.9999720623568196,0.0,0.0
0,pgexplainer,0.9799999594688416,1.3899802979722153e-06,0.13447396457195282,0.999687206756334,0.0,0.0
1,pgexplainer,1.0,-0.18580615520477295,0.10525016486644745,0.9999440124416796,0.0,0.0
2,pgexplainer,0.9599999785423279,0.19788309931755066,0.18488053977489471,0.9999544626593807,0.0,0.0
3,pgexplainer,0.9599999785423279,-3.33786012163273e-08,0.16311080753803253,1.0,0.0,0.0
4,pgexplainer,0.7799999713897705,0.08332005143165588,0.17232610285282135,0.9999343946815955,0.0,0.0
5,pgexplainer,0.8199999928474426,-0.23140917718410492,0.0614495724439621,0.9872611464968153,0.0,0.0
6,pgexplainer,0.0,0.0013692474458366632,0.7643481492996216,0.9999369847187943,0.0,0.0
7,pgexplainer,0.6399999856948853,-0.2975063920021057,0.18417128920555115,0.9998048399687745,0.0,0.0
8,pgexplainer,0.9799999594688416,0.0001433135475963354,-0.05381150171160698,0.9995482471991326,0.0,0.0
9,pgexplainer,1.0,0.0009773942874744534,0.00071196403587237,0.999611046285492,0.0,0.0
10,pgexplainer,0.6599999666213989,-0.10780219733715057,0.15431904792785645,0.9998841238021298,0.0,0.0
11,pgexplainer,0.3999999761581421,0.13607221841812134,0.3509600758552551,0.9999170915723583,0.0,0.0
12,pgexplainer,0.7799999713897705,0.07552354782819748,0.3468727171421051,0.9999677429760331,0.0,0.0
13,pgexplainer,0.8799999952316284,-0.27830639481544495,-0.016067394986748695,0.9998093876578509,0.0,0.0
14,pgexplainer,0.6399999856948853,-0.0144961541518569,0.341339111328125,0.9998289574959377,0.0,0.0
15,pgexplainer,0.9799999594688416,-0.009585906751453876,0.08459676802158356,0.9994824016563147,0.0,0.0
16,pgexplainer,0.9799999594688416,0.15688858926296234,0.11179246753454208,0.9998900095691675,0.0,0.0
17,pgexplainer,0.7999999523162842,-0.1598433554172516,0.21428503096103668,0.9989209338826761,0.0,0.0
18,pgexplainer,1.0,-0.005001754034310579,0.002345008309930563,0.9998440667394355,0.0,0.0
19,pgexplainer,0.85999995470047,-0.4540247917175293,0.11729837208986282,0.9997344521748367,0.0,0.0
20,pgexplainer,0.6200000047683716,0.40627551078796387,0.342126727104187,0.998408656906429,0.0,0.0
21,pgexplainer,1.0,0.027099253609776497,-0.01678338274359703,0.9998949524659909,0.0,0.0
22,pgexplainer,0.3799999952316284,0.17556853592395782,0.4201095402240753,0.9998887306391312,0.0,0.0
23,pgexplainer,1.0,3.075599579460686e-07,0.09362759441137314,0.9998797932443804,0.0,0.0
24,pgexplainer,0.9799999594688416,-0.43064597249031067,0.18045882880687714,0.999258765102661,0.0,0.0
25,pgexplainer,0.14000000059604645,-0.36656516790390015,0.2654756009578705,0.9996192941713937,0.0,0.0
26,pgexplainer,0.9799999594688416,0.054921217262744904,0.03909221664071083,0.9993408662900188,0.0,0.0
27,pgexplainer,0.85999995470047,-0.1660224050283432,-0.12806707620620728,0.9999098774333093,0.0,0.0
28,pgexplainer,1.0,-0.0036749718710780144,-0.0029439448844641447,0.9993578517221249,0.0,0.0
29,pgexplainer,0.9399999976158142,-0.02629043348133564,0.061479005962610245,0.9999166365632034,0.0,0.0
30,pgexplainer,0.19999998807907104,0.21755743026733398,0.4132652282714844,0.9999683323833048,0.0,0.0
31,pgexplainer,0.03999999910593033,-0.13553346693515778,0.4756603240966797,0.9998864681372828,0.0,0.0
32,pgexplainer,1.0,0.0560523197054863,0.038430001586675644,0.9998388742682206,0.0,0.0
33,pgexplainer,0.85999995470047,0.02420317381620407,0.10841868072748184,0.999592626540381,1.0,0.0
34,pgexplainer,0.8999999761581421,0.05893446132540703,0.06994634121656418,0.999795077767987,0.0,0.0
35,pgexplainer,0.0,0.18940484523773193,0.7949879169464111,0.9999066127510949,0.0,0.0
36,pgexplainer,1.0,0.035835955291986465,0.08218014240264893,0.9999536965581108,0.0,0.0
37,pgexplainer,0.019999999552965164,0.0068778544664382935,-0.4277690649032593,0.9994896657310538,0.0,0.0
38,pgexplainer,1.0,-0.24927611649036407,0.08665800094604492,0.9999610026986132,0.0,0.0
39,pgexplainer,0.7400000095367432,-0.09126292169094086,-0.08153625577688217,0.9999249887483123,0.0,0.0
40,pgexplainer,1.0,0.06397596001625061,-0.13455751538276672,0.9999647365822696,0.0,0.0
41,pgexplainer,0.9799999594688416,-0.019813263788819313,-0.02301824279129505,0.999692638696788,0.0,0.0
42,pgexplainer,0.9199999570846558,0.03052557073533535,-0.1524398922920227,0.9999348555421648,0.0,0.0
43,pgexplainer,0.9199999570846558,0.13560344278812408,0.12405035644769669,0.9999210032586155,0.0,0.0
44,pgexplainer,0.7599999904632568,-0.23279628157615662,-0.06899756193161011,0.9997766950872919,0.0,0.0
45,pgexplainer,0.9799999594688416,0.056239355355501175,0.03271745145320892,0.9997835310416486,0.0,0.0
46,pgexplainer,0.9799999594688416,0.2787463366985321,0.23140262067317963,0.9998962784715596,0.0,0.0
47,pgexplainer,1.0,0.0024456344544887543,-0.01567929983139038,0.9997661973294539,0.0,0.0
48,pgexplainer,1.0,0.04322024807333946,-0.011564106680452824,0.9999567840412107,0.0,0.0
49,pgexplainer,0.7400000095367432,-0.0003357267414685339,0.21854107081890106,0.9999477479360435,0.0,0.0
50,pgexplainer,0.4599999785423279,0.0036202562041580677,0.40657347440719604,0.9999385384442031,0.0,0.0
51,pgexplainer,0.9799999594688416,-0.17190976440906525,0.12718604505062103,0.9999024390243902,0.0,0.0
52,pgexplainer,1.0,-0.00030066011822782457,0.27703288197517395,0.9998420221169037,0.0,0.0
53,pgexplainer,0.7999999523162842,-1.7583369427143225e-08,0.10613732784986496,1.0,0.0,0.0
54,pgexplainer,0.6800000071525574,-0.0410529226064682,0.14357785880565643,0.9997737965979009,0.0,0.0
55,pgexplainer,0.9199999570846558,-0.0006358206155709922,0.10743153095245361,0.9998197158722146,0.0,0.0
56,pgexplainer,0.7999999523162842,-0.281528502702713,-0.0934445932507515,0.9995720552048786,0.0,0.0
57,pgexplainer,0.8999999761581421,0.040991734713315964,0.11908818781375885,0.9998180671453523,0.0,0.0
58,pgexplainer,1.0,1.5795230012827233e-08,0.12321984767913818,1.0,0.0,0.0
59,pgexplainer,0.9799999594688416,-0.0897274985909462,0.0790352076292038,0.9992642731018246,0.0,0.0
60,pgexplainer,0.019999999552965164,0.39540863037109375,0.39512816071510315,0.9999562171628722,0.0,0.0
61,pgexplainer,0.6399999856948853,0.10666908323764801,0.22575236856937408,0.9999069317251136,0.0,0.0
62,pgexplainer,0.2800000011920929,-0.03236566483974457,0.3075767457485199,0.9998161652062013,0.0,0.0
63,pgexplainer,0.17999999225139618,0.17488206923007965,0.5941838622093201,0.9996612061062617,1.0,0.0
64,pgexplainer,1.0,0.05570467934012413,0.056576039642095566,0.9996014877789585,0.0,0.0
65,pgexplainer,1.0,0.07892511039972305,0.028389032930135727,0.9994757536041939,0.0,0.0
66,pgexplainer,1.0,0.00014909505262039602,0.013987882062792778,0.9999166712960391,0.0,0.0
67,pgexplainer,0.1599999964237213,0.16740255057811737,0.3614269196987152,0.9995341470231994,1.0,0.0
68,pgexplainer,0.9599999785423279,0.03446613997220993,0.03989133611321449,0.9998836938822983,0.0,0.0
69,pgexplainer,1.0,0.014298269525170326,0.16850429773330688,0.9996321906723554,0.0,0.0
70,pgexplainer,0.85999995470047,0.03522689640522003,-0.006958268582820892,0.9999452794396615,0.0,0.0
71,pgexplainer,0.1599999964237213,0.0003073567058891058,0.23260249197483063,0.9998498836598364,0.0,0.0
72,pgexplainer,0.9599999785423279,-0.0764196589589119,-0.0098501555621624,0.9996002664890073,0.0,0.0
73,pgexplainer,0.8799999952316284,-0.2529202699661255,-0.0366024523973465,0.999866943424344,0.0,0.0
74,pgexplainer,1.0,-0.00794944167137146,-0.00311341998167336,0.9995825941771888,0.0,0.0
75,pgexplainer,0.019999999552965164,0.00040112732676789165,0.7478771805763245,0.9999393148648239,0.0,0.0
76,pgexplainer,1.0,-0.022183408960700035,0.04141097143292427,0.999646817828636,0.0,0.0
77,pgexplainer,0.9799999594688416,0.0004695117240771651,0.11665032804012299,0.9998631137068809,0.0,0.0
78,pgexplainer,1.0,8.62860688357614e-05,0.14034290611743927,0.9998957029620359,0.0,0.0
79,pgexplainer,0.9799999594688416,0.07504480332136154,-0.0856294259428978,0.9999380421313507,0.0,0.0
80,pgexplainer,0.9799999594688416,0.09373083710670471,0.04693024978041649,0.9999043080515205,0.0,0.0
81,pgexplainer,0.9799999594688416,0.06177430599927902,-0.009245982393622398,0.999965856323409,0.0,0.0
82,pgexplainer,0.0,-0.007721979636698961,0.7529153227806091,0.9998820045074278,0.0,0.0
83,pgexplainer,1.0,-0.023594679310917854,0.002983059734106064,0.9998293612422502,0.0,0.0
84,pgexplainer,0.5,0.07723456621170044,0.28178879618644714,0.999885159771468,0.0,0.0
85,pgexplainer,1.0,-0.0075896382331848145,0.04930674284696579,0.9999774261270006,0.0,0.0
86,pgexplainer,0.5999999642372131,0.004163829144090414,0.17164741456508636,0.999963016383742,0.0,0.0
87,pgexplainer,1.0,-0.06905379891395569,-0.06201441213488579,0.9997761334715808,0.0,0.0
88,pgexplainer,0.9199999570846558,0.004255077801644802,0.11036147177219391,0.9997331625573701,0.0,0.0
89,pgexplainer,1.0,0.05004673823714256,-0.05303322523832321,0.9998307870818024,1.0,0.0
90,pgexplainer,0.6800000071525574,-0.0050203087739646435,0.12144730985164642,0.9995468346399601,1.0,0.0
91,pgexplainer,0.17999999225139618,-0.13254930078983307,0.24202196300029755,0.9996561717176679,0.0,0.0
92,pgexplainer,1.0,0.009832165203988552,0.13067784905433655,0.9998216005994219,0.0,0.0
93,pgexplainer,0.5999999642372131,0.0806015208363533,0.2243732213973999,0.999968747721188,0.0,0.0
94,pgexplainer,0.05999999865889549,0.3228355348110199,0.5787067413330078,0.9999893298050555,0.0,0.0
95,pgexplainer,0.11999999731779099,-0.06166737526655197,0.36545446515083313,0.9997261274420303,0.0,0.0
96,pgexplainer,0.29999998211860657,-0.19337098300457,0.3113110661506653,0.9999624666891866,0.0,0.0
97,pgexplainer,0.41999998688697815,0.010503195226192474,0.22476813197135925,0.9998914636131763,0.0,0.0
98,pgexplainer,1.0,0.06023518741130829,-0.002170905703678727,0.9996096799375488,0.0,0.0
99,pgexplainer,0.8199999928474426,0.013918912969529629,0.3085521459579468,0.9997206235681958,0.0,0.0
0,kec,0.05999999865889549,0.06819460541009903,0.6003071665763855,0.9997914711708894,0.0,0.0
1,kec,1.0,-0.07157103717327118,0.15784412622451782,0.9999937791601866,0.0,1.0
2,kec,0.9199999570846558,0.1524486094713211,0.12936577200889587,0.9999943078324226,0.0,0.0
3,kec,0.0,0.11096515506505966,0.6097941398620605,0.9999557404620696,0.0,0.0
4,kec,0.8399999737739563,0.0774618610739708,0.1129676029086113,0.9999890657802659,0.0,0.0
5,kec,0.6200000047683716,-0.16169455647468567,0.3351772129535675,0.9968152866242038,0.0,0.0
6,kec,0.03999999910593033,0.2638932466506958,0.6240432858467102,0.9999947487265662,0.0,1.0
7,kec,0.699999988079071,0.23556436598300934,0.18483451008796692,0.9999902419984387,0.0,1.0
8,kec,1.0,-0.0508570671081543,0.07011792063713074,0.999819298879653,0.0,0.0
9,kec,1.0,0.0009773942874744534,0.03013092465698719,0.9994165694282381,0.0,0.0
10,kec,0.3799999952316284,0.14156125485897064,-0.4474908411502838,0.9999942061901065,0.0,0.0
11,kec,0.3999999761581421,0.16707687079906464,0.4050632417201996,0.9999792728930896,0.0,0.0
12,kec,0.2199999988079071,0.07552356272935867,0.5330265164375305,0.9999838714880165,0.0,1.0
13,kec,0.35999998450279236,0.07060793042182922,0.19603709876537323,0.9999761734572313,0.0,1.0
14,kec,0.03999999910593033,0.08010667562484741,0.6762237548828125,0.9999572393739844,0.0,1.0
15,kec,0.9799999594688416,-0.058840274810791016,0.16068202257156372,0.9999741200828157,0.0,0.0
16,kec,0.9799999594688416,0.02927236445248127,0.16151699423789978,0.9999945004784584,0.0,1.0
17,kec,0.8199999928474426,-0.02792588248848915,0.19442616403102875,0.9999019030802433,0.0,0.0
18,kec,1.0,-0.014186043292284012,0.001036438625305891,0.9996881334788711,0.0,0.0
19,kec,0.35999998450279236,0.053701844066381454,-0.2882702052593231,0.9999867226087419,0.0,0.0
20,kec,0.6200000047683716,0.12462126463651657,0.3129822015762329,0.9998408656906429,0.0,1.0
21,kec,1.0,-0.04169978201389313,0.08067969232797623,0.9999947476232995,0.0,1.0
22,kec,0.4399999976158142,0.17509658634662628,0.39913153648376465,0.9999777461278262,0.0,1.0
23,kec,1.0,0.09362759441137314,0.0007976126507855952,0.9993989662219017,0.0,0.0
24,kec,0.9799999594688416,-0.4775756597518921,0.19662748277187347,0.999962938255133,0.0,0.0
25,kec,0.14000000059604645,-0.07957793772220612,0.5036383271217346,0.9999809647085697,0.0,0.0
26,kec,0.9599999785423279,0.04910629242658615,-0.02998906560242176,0.9999058380414313,0.0,0.0
27,kec,0.3999999761581421,-0.1690150648355484,0.2777485251426697,0.9999819754866619,0.0,1.0
28,kec,0.019999999552965164,-0.003551649861037731,0.5940873622894287,0.9994162288382954,0.0,0.0
29,kec,0.9399999976158142,-0.16047732532024384,0.10560058057308197,0.9999861060938672,0.0,1.0
30,kec,0.8799999952316284,0.36214739084243774,0.04392102733254433,0.9999920830958262,0.0,1.0
31,kec,0.9799999594688416,0.39317211508750916,-0.21401816606521606,0.9999943234068641,0.0,0.0
32,kec,1.0,0.0560523197054863,0.038430001586675644,0.9998388742682206,0.0,0.0
33,kec,0.9799999594688416,0.06017617508769035,0.02753557451069355,0.9999490783175476,0.0,1.0
34,kec,0.8999999761581421,0.026508765295147896,0.06540273874998093,0.9999897538883994,0.0,0.0
35,kec,0.0,0.03399653360247612,0.6499577164649963,0.9999719838253285,0.0,0.0
36,kec,1.0,0.07636421173810959,0.04612015560269356,0.9999485517312342,0.0,0.0
37,kec,1.0,-0.07618357241153717,0.1476590484380722,0.9998724164327635,0.0,0.0
38,kec,1.0,0.0046280864626169205,-0.00021118983568158,0.9999610026986132,0.0,0.0
39,kec,0.7400000095367432,-0.5005361437797546,0.09335982799530029,0.9999916654164791,0.0,1.0
40,kec,1.0,-0.0018238899065181613,-0.12756787240505219,0.9996473658226955,0.0,0.0
41,kec,0.9599999785423279,-0.15316754579544067,-0.032278526574373245,0.9999743865580657,0.0,1.0
42,kec,1.0,-0.05467524006962776,-0.043302249163389206,0.9998697110843295,0.0,0.0
43,kec,0.9199999570846558,0.07648354023694992,0.16046574711799622,0.9999950627036635,0.0,1.0
44,kec,0.5999999642372131,-0.16235657036304474,0.1914602667093277,0.9999796995533902,0.0,1.0
45,kec,0.9799999594688416,-0.013872373849153519,0.04221213608980179,0.9999567062083298,0.0,1.0
46,kec,0.9799999594688416,0.1109432503581047,0.18149513006210327,0.999989627847156,0.0,1.0
47,kec,0.0,-0.012691414915025234,0.8754621744155884,0.9998701096274744,0.0,0.0
48,kec,1.0,0.018129847943782806,-0.05235997587442398,0.9999135680824215,0.0,0.0
49,kec,0.0,0.10886018723249435,0.4675452411174774,0.9999738739680217,0.0,0.0
50,kec,0.1599999964237213,0.1044766753911972,0.5424699187278748,0.9999897564073672,0.0,1.0
51,kec,0.9799999594688416,-0.02223804220557213,0.022005440667271614,0.9999902439024391,0.0,0.0
52,kec,0.0,0.01739739440381527,0.7556108832359314,0.9998683517640864,0.0,0.0
53,kec,0.7999999523162842,0.05580633133649826,0.18378059566020966,0.9999695456206602,0.0,0.0
54,kec,0.6800000071525574,-0.04750329256057739,0.14446160197257996,0.9999547593195802,0.0,1.0
55,kec,0.9599999785423279,0.0336993932723999,0.05194954574108124,0.9999639431744429,0.0,0.0
56,kec,0.8999999761581421,-0.23221346735954285,0.0936892107129097,0.9999465069006098,0.0,1.0
57,kec,0.9599999785423279,-0.044963572174310684,0.040991734713315964,0.9999878711430235,0.0,1.0
58,kec,1.0,0.12321984767913818,0.0093129463493824,0.5,0.0,0.0
59,kec,0.9799999594688416,0.07029912620782852,0.04580971598625183,0.9999264273101824,0.0,1.0
60,kec,0.2800000011920929,0.44513681530952454,0.2959061861038208,0.999989054290718,0.0,0.0
61,kec,0.7400000095367432,0.12994053959846497,-0.14804506301879883,0.9999813863450228,0.0,1.0
62,kec,0.5799999833106995,-0.08439067751169205,0.19982700049877167,0.9999693608677003,0.0,1.0
63,kec,0.4599999785423279,0.056112632155418396,0.3789607286453247,0.9999800709474271,0.0,1.0
64,kec,1.0,0.11414393782615662,-0.013244991190731525,0.9994686503719448,0.0,0.0
65,kec,1.0,0.07892511039972305,0.02838902920484543,0.9994757536041939,0.0,0.0
66,kec,0.0,0.013987882062792778,0.7310455441474915,0.9997222376534637,1.0,0.0
67,kec,0.7999999523162842,0.07927381992340088,0.10262072086334229,0.99997670735116,0.0,1.0
68,kec,0.9599999785423279,0.12403339892625809,0.05706258490681648,0.9999418469411491,0.0,0.0
69,kec,1.0,0.1703261137008667,0.15693111717700958,0.9994115050757687,0.0,0.0
70,kec,0.8799999952316284,-0.13188283145427704,-0.018290473148226738,0.9999817598132205,0.0,0.0
71,kec,0.1599999964237213,0.19224414229393005,0.28296005725860596,0.999962470914959,0.0,0.0
72,kec,0.7599999904632568,-0.0727311223745346,0.3040463626384735,0.9999666888740839,0.0,0.0
73,kec,1.0,-0.05573350936174393,0.04986880347132683,0.9999733886848688,0.0,1.0
74,kec,1.0,-0.00794944167137146,-0.00311341998167336,0.9995825941771888,0.0,0.0
75,kec,0.0,0.18336325883865356,0.7959094047546387,0.9999241435810299,0.0,0.0
76,kec,1.0,-0.04293285682797432,0.08611292392015457,0.999646817828636,0.0,0.0
77,kec,0.0,0.11665032804012299,0.7675512433052063,0.9997262274137616,0.0,0.0
78,kec,0.0,0.04247605800628662,0.6671231985092163,0.9999130858016966,0.0,0.0
79,kec,0.19999998807907104,-0.08456563949584961,0.4626043140888214,0.9999690210656753,0.0,1.0
80,kec,1.0,0.0971633717417717,-0.005077698267996311,0.9999856462077281,0.0,0.0
81,kec,0.9799999594688416,-0.08341692388057709,0.12415589392185211,0.9999886187744697,0.0,1.0
82,kec,0.8999999761581421,0.1633596420288086,0.23456336557865143,0.9999941002253714,0.0,1.0
83,kec,0.9399999976158142,-0.08227682113647461,0.11598914116621017,0.9999715602070417,0.0,0.0
84,kec,0.1599999964237213,-0.10401982069015503,0.5466793775558472,0.9999856449714335,0.0,1.0
85,kec,1.0,0.08860094845294952,0.0226438045501709,0.9999097045080024,0.0,0.0
86,kec,0.5199999809265137,0.11891856044530869,0.42566031217575073,0.999981508191871,0.0,0.0
87,kec,1.0,-0.13416174054145813,-0.07529101520776749,0.9999175228579508,0.0,0.0
88,kec,0.9799999594688416,0.15036366879940033,0.0036668204702436924,0.999946632511474,0.0,0.0
89,kec,0.9799999594688416,0.05004673823714256,-0.03725239634513855,0.9997582672597176,1.0,0.0
90,kec,0.6800000071525574,-0.0613178089261055,0.14254230260849,0.999977341731998,0.0,1.0
91,kec,0.23999999463558197,0.10340932756662369,0.17815890908241272,0.9999754408369763,0.0,1.0
92,kec,0.9399999976158142,0.0994671955704689,0.3013588488101959,0.9998216005994219,0.0,0.0
93,kec,0.5999999642372131,0.245791956782341,0.211002916097641,0.9999947912868646,0.0,0.0
94,kec,0.14000000059604645,0.32283565402030945,0.4745934307575226,0.9999946649025278,0.0,1.0
95,kec,0.07999999821186066,0.079116590321064,0.3841433525085449,0.9999087091473434,0.0,0.0
96,kec,0.3199999928474426,0.06481051445007324,0.35669180750846863,0.9999906166722967,0.0,1.0
97,kec,0.4599999785423279,0.12088070809841156,0.2819633185863495,0.999972865903294,0.0,1.0
98,kec,0.9799999594688416,0.06023518741130829,0.016955487430095673,0.9998048399687745,0.0,0.0
99,kec,0.0,0.08314662426710129,0.5602337718009949,0.9999860311784098,0.0,1.0
